emotion,phrase,other_mean,distinctiveness
Loyalty,by the way,0.0010812727272727274,-0.0010812727272727274
Loyalty,pertama kali nyobain,0.0010840909090909091,-0.0010840909090909091
Loyalty,gini 8 12,0.0011408181818181819,-0.0011408181818181819
Loyalty,paling penting adalah,0.0011732727272727274,-0.0011732727272727274
Loyalty,s go pertama,0.0011884545454545455,-0.0011884545454545455
Loyalty,semangat stay hard,0.0011884545454545455,-0.0011884545454545455
Loyalty,sampai kira kira,0.0011884545454545455,-0.0011884545454545455
Loyalty,nama baik jakarta,0.0011951818181818183,-0.0011951818181818183
Loyalty,mother of pearl,0.0012,-0.0012
Loyalty,kehidupan sehari hari,0.001203,-0.001203
Loyalty,ikan koi ikan,0.001203,-0.001203
Loyalty,is my favorite,0.001208090909090909,-0.001208090909090909
Loyalty,you so much,0.001208090909090909,-0.001208090909090909
Loyalty,s super comfortable,0.001208090909090909,-0.001208090909090909
Loyalty,check that out,0.001208090909090909,-0.001208090909090909
Loyalty,it s super,0.001208090909090909,-0.001208090909090909
Loyalty,to get this,0.001208090909090909,-0.001208090909090909
Loyalty,sampai jam 6,0.0012310909090909091,-0.0012310909090909091
Loyalty,satu studi terbaru,0.001241,-0.001241
Loyalty,semua penyakit metabolik,0.001241,-0.001241
Loyalty,beberapa minggu lalu,0.0012771818181818181,-0.0012771818181818181
Loyalty,move your hustle,0.001299,-0.001299
Loyalty,ivan gunawan deluxe,0.0013140909090909093,-0.0013140909090909093
Loyalty,my god suka,0.0013287272727272729,-0.0013287272727272729
Loyalty,gini makanya gemes,0.0013287272727272729,-0.0013287272727272729
Loyalty,blush on bibir,0.0013287272727272729,-0.0013287272727272729
Loyalty,bagus oh my,0.0013287272727272729,-0.0013287272727272729
Loyalty,blush on lipstick,0.0013287272727272729,-0.0013287272727272729
Loyalty,multitasking color crayon,0.0013287272727272729,-0.0013287272727272729
Loyalty,salah satu bentuk,0.0013667272727272727,-0.0013667272727272727
Loyalty,anak anak mungkin,0.0013667272727272727,-0.0013667272727272727
Loyalty,wireless charging 50w,0.001398090909090909,-0.001398090909090909
Loyalty,i love you,0.0014094545454545456,-0.0014094545454545456
Loyalty,jakarta x beauty,0.0014265454545454546,-0.0014265454545454546
Loyalty,plug in hybrid,0.0014265454545454546,-0.0014265454545454546
Loyalty,terima kasih pak,0.0014558181818181818,-0.0014558181818181818
Loyalty,g3 plus mobil,0.0014609999999999998,-0.0014609999999999998
Loyalty,mulai 299 juta,0.0014609999999999998,-0.0014609999999999998
Loyalty,perjalanan jauh menggunakan,0.0014609999999999998,-0.0014609999999999998
Loyalty,langsung coba langsung,0.0014609999999999998,-0.0014609999999999998
Loyalty,teman teman baru,0.0014609999999999998,-0.0014609999999999998
Loyalty,one of my,0.0014609999999999998,-0.0014609999999999998
Loyalty,set set set,0.0014946363636363633,-0.0014946363636363633
Loyalty,bener bener bikin,0.0014946363636363633,-0.0014946363636363633
Loyalty,tau salah satu,0.0015515454545454545,-0.0015515454545454545
Loyalty,menang sukses jakarta,0.001583818181818182,-0.001583818181818182
Loyalty,jakarta menang sukses,0.001583818181818182,-0.001583818181818182
Loyalty,tekanan darah tinggi,0.001585090909090909,-0.001585090909090909
Loyalty,salah satu faktor,0.001585090909090909,-0.001585090909090909
Loyalty,let s go,0.0016104545454545456,-0.0016104545454545456
Loyalty,sebagai salah satu,0.001660818181818182,-0.001660818181818182
Loyalty,coba komen bawah,0.0016672727272727275,-0.0016672727272727275
Loyalty,rasa berbagi jika,0.0016765454545454546,-0.0016765454545454546
Loyalty,waktu menyerahkan adalah,0.0016765454545454546,-0.0016765454545454546
Loyalty,revaluasi mindset rasa,0.0016765454545454546,-0.0016765454545454546
Loyalty,rasa membantu revaluasi,0.0016765454545454546,-0.0016765454545454546
Loyalty,jangan sampai kelewatan,0.0020660909090909093,-0.0020660909090909093
Loyalty,test drive mobil,0.0020660909090909093,-0.0020660909090909093
Loyalty,depan salah satu,0.0020660909090909093,-0.0020660909090909093
Loyalty,something calm down,0.002180090909090909,-0.002180090909090909
Loyalty,misalnya water misalnya,0.002180090909090909,-0.002180090909090909
Loyalty,speed 1 2,0.002183818181818182,-0.002183818181818182
Loyalty,kasih kerana menonton,0.002195181818181818,-0.002195181818181818
Loyalty,terima kasih kerana,0.002195181818181818,-0.002195181818181818
Loyalty,jakarta datang jakarta,0.002238363636363637,-0.002238363636363637
Loyalty,sedikit tips kalian,0.0022416363636363636,-0.0022416363636363636
Loyalty,harganya murah meriah,0.002295818181818182,-0.002295818181818182
Loyalty,segi harga punya,0.002295818181818182,-0.002295818181818182
Loyalty,sukses jakarta indonesia,0.0023467272727272725,-0.0023467272727272725
Loyalty,terlalu lebar gini,0.0023487272727272727,-0.0023487272727272727
Loyalty,membawa nama baik,0.002388090909090909,-0.002388090909090909
Loyalty,gini gini gini,0.0024546363636363637,-0.0024546363636363637
Loyalty,datang jakarta menang,0.002473454545454545,-0.002473454545454545
Loyalty,3 2 1,0.0026146363636363637,-0.0026146363636363637
Loyalty,eyeshadow blush on,0.0026574545454545457,-0.0026574545454545457
Loyalty,menghasilkan atlet atlet,0.0026649090909090906,-0.0026649090909090906
Loyalty,2025 terima kasih,0.002885090909090909,-0.002885090909090909
Loyalty,oke terima kasih,0.0028913636363636364,-0.0028913636363636364
Loyalty,kasih lihat kalian,0.0029665454545454548,-0.0029665454545454548
Loyalty,1 2 3,0.003034818181818182,-0.003034818181818182
Loyalty,melihat teman teman,0.003165,-0.003165
Loyalty,kaya kaya kaya,0.003171727272727273,-0.003171727272727273
Loyalty,mencari kecil sebenarnya,0.003234818181818182,-0.003234818181818182
Loyalty,membuat waktu menyerahkan,0.003234818181818182,-0.003234818181818182
Loyalty,mindset apabila memiliki,0.003234818181818182,-0.003234818181818182
Loyalty,mindset benar teruskan,0.003234818181818182,-0.003234818181818182
Loyalty,membantu revaluasi mindset,0.003234818181818182,-0.003234818181818182
Loyalty,teruskan dr nia,0.003234818181818182,-0.003234818181818182
Loyalty,mindset benar kejutan,0.003234818181818182,-0.003234818181818182
Loyalty,sampai berapa kali,0.003246727272727273,-0.003246727272727273
Loyalty,memang luar biasa,0.003246727272727273,-0.003246727272727273
Loyalty,latihan beban menjadi,0.003246727272727273,-0.003246727272727273
Loyalty,semua masyarakat indonesia,0.003246727272727273,-0.003246727272727273
Loyalty,panggil timur inspeksi,0.0032803636363636364,-0.0032803636363636364
Loyalty,gini kira kira,0.0032803636363636364,-0.0032803636363636364
Loyalty,inspeksi menyeluruh plus,0.0032803636363636364,-0.0032803636363636364
Loyalty,tanda tanda penuaan,0.0034265454545454547,-0.0034265454545454547
Loyalty,sebelah sini lihat,0.0034265454545454547,-0.0034265454545454547
Loyalty,i really really,0.0035383636363636364,-0.0035383636363636364
Loyalty,selesai make upan,0.003674454545454545,-0.003674454545454545
Loyalty,and i m,0.003674454545454545,-0.003674454545454545
Loyalty,really like this,0.003674454545454545,-0.003674454545454545
Loyalty,coverage berasa berat,0.003674454545454545,-0.003674454545454545
Loyalty,that s it,0.0038362727272727272,-0.0038362727272727272
Loyalty,really really like,0.003849909090909091,-0.003849909090909091
Loyalty,finishnya velvet matte,0.003849909090909091,-0.003849909090909091
Loyalty,berasa berat so,0.003849909090909091,-0.003849909090909091
Loyalty,telling you this,0.003849909090909091,-0.003849909090909091
Loyalty,m telling you,0.003849909090909091,-0.003849909090909091
Loyalty,tanpa berasa berat,0.003849909090909091,-0.003849909090909091
Loyalty,hai guys kali,0.004017636363636363,-0.004017636363636363
Loyalty,setelah cek ternyata,0.004017636363636363,-0.004017636363636363
Loyalty,kena serangan jantung,0.0041428181818181815,-0.0041428181818181815
Loyalty,share kolom komentar,0.004285454545454545,-0.004285454545454545
Loyalty,satu sisi tubuh,0.004285454545454545,-0.004285454545454545
Loyalty,pagi sore hari,0.004285454545454545,-0.004285454545454545
Loyalty,salah satu sisi,0.004285454545454545,-0.004285454545454545
Loyalty,skin barrier rusak,0.004360181818181818,-0.004360181818181818
Loyalty,i m telling,0.005058,-0.005058
Loyalty,nah menurut kalian,0.0053128181818181824,-0.0053128181818181824
Loyalty,s so good,0.005468999999999999,-0.005468999999999999
Loyalty,it it s,0.005468999999999999,-0.005468999999999999
Loyalty,pas pertama kali,0.005730181818181818,-0.005730181818181818
Loyalty,pokoknya bener bener,0.005730181818181818,-0.005730181818181818
Loyalty,jalan jalan gias,0.006060636363636364,-0.006060636363636364
Loyalty,sel kulit mati,0.006060636363636364,-0.006060636363636364
Loyalty,masalah hari masalah,0.006493545454545455,-0.006493545454545455
Loyalty,salah satu paling,0.006917727272727273,-0.006917727272727273
Loyalty,pas tengah tengah,0.007699909090909091,-0.007699909090909091
Loyalty,oh my god,0.008306272727272728,-0.008306272727272728
Loyalty,memiliki mindset benar,0.008973363636363637,-0.008973363636363637
Loyalty,malam hari cari,0.009307363636363636,-0.009307363636363636
Loyalty,you need to,0.010461,-0.010461
Loyalty,klik follow save,0.010713727272727272,-0.010713727272727272
Loyalty,need to notice,0.010960636363636362,-0.010960636363636362
Loyalty,sekolah les bermain,0.011363636363636362,-0.011363636363636362
Loyalty,saham naik turun,0.01212118181818182,-0.01212118181818182
Loyalty,it s so,0.01246,-0.01246
Loyalty,follow save video,0.016395545454545454,-0.016395545454545454
Loyalty,john glory glory,0.18181818181818182,-0.18181818181818182
Neutral,need to notice,0.0,0.120567
Neutral,klik follow save,0.0,0.117851
Neutral,you need to,0.0,0.115071
Neutral,follow save video,0.005681818181818182,0.11216918181818182
Neutral,it s so,0.0022581818181818185,0.10996181818181819
Neutral,pas tengah tengah,0.0,0.084699
Neutral,pokoknya bener bener,0.0,0.063032
Neutral,pas pertama kali,0.0,0.063032
Neutral,it it s,0.0,0.060159
Neutral,s so good,0.0,0.060159
Neutral,memiliki mindset benar,0.004352181818181818,0.046480818181818186
Neutral,m telling you,0.0,0.042349
Neutral,finishnya velvet matte,0.0,0.042349
Neutral,berasa berat so,0.0,0.042349
Neutral,really really like,0.0,0.042349
Neutral,tanpa berasa berat,0.0,0.042349
Neutral,telling you this,0.0,0.042349
Neutral,i m telling,0.0012080909090909093,0.04114090909090909
Neutral,coverage berasa berat,0.0,0.040419
Neutral,selesai make upan,0.0,0.040419
Neutral,and i m,0.0,0.040419
Neutral,really like this,0.0,0.040419
Neutral,i really really,0.0,0.038922
Neutral,membantu revaluasi mindset,0.0009242727272727274,0.024491727272727273
Neutral,mindset apabila memiliki,0.0009242727272727274,0.024491727272727273
Neutral,mindset benar kejutan,0.0009242727272727274,0.024491727272727273
Neutral,mencari kecil sebenarnya,0.0009242727272727274,0.024491727272727273
Neutral,membuat waktu menyerahkan,0.0009242727272727274,0.024491727272727273
Neutral,mindset benar teruskan,0.0009242727272727274,0.024491727272727273
Neutral,teruskan dr nia,0.0009242727272727274,0.024491727272727273
Neutral,punya bekas jerawat,0.0005095454545454545,-0.0005095454545454545
Neutral,harga 3 jutaan,0.0005153636363636364,-0.0005153636363636364
Neutral,salah satunya adalah,0.0005215454545454545,-0.0005215454545454545
Neutral,buang air besar,0.0005601818181818182,-0.0005601818181818182
Neutral,carbon fiber carbon,0.0005601818181818182,-0.0005601818181818182
Neutral,s go langsung,0.0005665454545454546,-0.0005665454545454546
Neutral,8gb storage 256gb,0.0005695454545454545,-0.0005695454545454545
Neutral,suv leather frame,0.0005755454545454546,-0.0005755454545454546
Neutral,indo by broth3rmax,0.0005779090909090908,-0.0005779090909090908
Neutral,sub indo by,0.0005779090909090908,-0.0005779090909090908
Neutral,nah kira kira,0.0005805454545454546,-0.0005805454545454546
Neutral,adaptive cruise control,0.0005954545454545455,-0.0005954545454545455
Neutral,bulu mata bawahnya,0.0005966363636363636,-0.0005966363636363636
Neutral,oh om om,0.0006061818181818182,-0.0006061818181818182
Neutral,paling tipis dunia,0.0006061818181818182,-0.0006061818181818182
Neutral,1500 cc turbo,0.0006165454545454546,-0.0006165454545454546
Neutral,adalah salah satu,0.0006967272727272728,-0.0006967272727272728
Neutral,banyak sekolah sekolah,0.0007101818181818182,-0.0007101818181818182
Neutral,nah makanya biar,0.0007101818181818182,-0.0007101818181818182
Neutral,i don t,0.000726,-0.000726
Neutral,benar kejutan kejutan,0.0007522727272727272,-0.0007522727272727272
Neutral,adalah mindset apabila,0.0007522727272727272,-0.0007522727272727272
Neutral,adalah membuat waktu,0.0007522727272727272,-0.0007522727272727272
Neutral,benar teruskan dr,0.0007522727272727272,-0.0007522727272727272
Neutral,auto apple carplay,0.000756909090909091,-0.000756909090909091
Neutral,android auto apple,0.000756909090909091,-0.000756909090909091
Neutral,mantap terima kasih,0.0007631818181818181,-0.0007631818181818181
Neutral,selama 3 hari,0.0007724545454545454,-0.0007724545454545454
Neutral,satu per satu,0.0007872727272727272,-0.0007872727272727272
Neutral,km per liter,0.000802090909090909,-0.000802090909090909
Neutral,share satu studi,0.0008140909090909091,-0.0008140909090909091
Neutral,8 12 kali,0.0008142727272727273,-0.0008142727272727273
Neutral,32gb storage 1tb,0.000819,-0.000819
Neutral,android 15 fitur,0.000819,-0.000819
Neutral,atlet atlet terbaik,0.000819,-0.000819
Neutral,benar benar suka,0.000819,-0.000819
Neutral,jangan lupa follow,0.000819,-0.000819
Neutral,mobil kilometer rendah,0.000819,-0.000819
Neutral,mengatasi masalah jerawat,0.000819,-0.000819
Neutral,punya 2 warna,0.000819,-0.000819
Neutral,pola hidup sehat,0.000819,-0.000819
Neutral,temen temen lihat,0.000819,-0.000819
Neutral,worth it kalian,0.000819,-0.000819
Neutral,menjaga skin barrier,0.000819,-0.000819
Neutral,menang semua senang,0.000819,-0.000819
Neutral,bahu bagian belakang,0.0008319090909090908,-0.0008319090909090908
Neutral,biar bulu mata,0.0008441818181818182,-0.0008441818181818182
Neutral,bulu mata lentik,0.0008441818181818182,-0.0008441818181818182
Neutral,skin prep kalian,0.0008515454545454545,-0.0008515454545454545
Neutral,tiang pull up,0.0008739999999999999,-0.0008739999999999999
Neutral,bikin kulit kering,0.000918,-0.000918
Neutral,menurunkan berat badan,0.0009232727272727273,-0.0009232727272727273
Neutral,kejutan kejutan aktivitas,0.0009242727272727274,-0.0009242727272727274
Neutral,rasa lakukan adalah,0.0009242727272727274,-0.0009242727272727274
Neutral,menyerahkan adalah mindset,0.0009242727272727274,-0.0009242727272727274
Neutral,mengawasi allah terima,0.0009242727272727274,-0.0009242727272727274
Neutral,lakukan adalah membuat,0.0009242727272727274,-0.0009242727272727274
Neutral,mindset rasa berbagi,0.0009242727272727274,-0.0009242727272727274
Neutral,sebenarnya barokah aktivitas,0.0009242727272727274,-0.0009242727272727274
Neutral,sejati aktivitas besar,0.0009242727272727274,-0.0009242727272727274
Neutral,nia bilang sejati,0.0009242727272727274,-0.0009242727272727274
Neutral,kejutan kejutan kejutan,0.0009242727272727274,-0.0009242727272727274
Neutral,faat stay hard,0.0009455454545454546,-0.0009455454545454546
Neutral,jakarta tahun 2025,0.0009813636363636363,-0.0009813636363636363
Neutral,provinsi kaya jakarta,0.0009927272727272727,-0.0009927272727272727
Neutral,jalan jalan jalan,0.0009935454545454544,-0.0009935454545454544
Neutral,tahan 2 3,0.0009952727272727272,-0.0009952727272727272
Neutral,meraih medali emas,0.0010266363636363635,-0.0010266363636363635
Neutral,badan masa otot,0.001052,-0.001052
Neutral,by the way,0.0010812727272727274,-0.0010812727272727274
Neutral,pertama kali nyobain,0.0010840909090909091,-0.0010840909090909091
Neutral,gini 8 12,0.0011408181818181819,-0.0011408181818181819
Neutral,paling penting adalah,0.0011732727272727274,-0.0011732727272727274
Neutral,semangat stay hard,0.0011884545454545455,-0.0011884545454545455
Neutral,s go pertama,0.0011884545454545455,-0.0011884545454545455
Neutral,sampai kira kira,0.0011884545454545455,-0.0011884545454545455
Neutral,nama baik jakarta,0.0011951818181818183,-0.0011951818181818183
Neutral,mother of pearl,0.0012,-0.0012
Neutral,ikan koi ikan,0.001203,-0.001203
Neutral,kehidupan sehari hari,0.001203,-0.001203
Neutral,is my favorite,0.001208090909090909,-0.001208090909090909
Neutral,to get this,0.001208090909090909,-0.001208090909090909
Neutral,you so much,0.001208090909090909,-0.001208090909090909
Neutral,check that out,0.001208090909090909,-0.001208090909090909
Neutral,s super comfortable,0.001208090909090909,-0.001208090909090909
Neutral,it s super,0.001208090909090909,-0.001208090909090909
Neutral,sampai jam 6,0.0012310909090909091,-0.0012310909090909091
Neutral,satu studi terbaru,0.001241,-0.001241
Neutral,semua penyakit metabolik,0.001241,-0.001241
Neutral,beberapa minggu lalu,0.0012771818181818181,-0.0012771818181818181
Neutral,move your hustle,0.001299,-0.001299
Neutral,ivan gunawan deluxe,0.001314090909090909,-0.001314090909090909
Neutral,my god suka,0.0013287272727272729,-0.0013287272727272729
Neutral,blush on lipstick,0.0013287272727272729,-0.0013287272727272729
Neutral,blush on bibir,0.0013287272727272729,-0.0013287272727272729
Neutral,gini makanya gemes,0.0013287272727272729,-0.0013287272727272729
Neutral,bagus oh my,0.0013287272727272729,-0.0013287272727272729
Neutral,multitasking color crayon,0.0013287272727272729,-0.0013287272727272729
Neutral,salah satu bentuk,0.0013667272727272727,-0.0013667272727272727
Neutral,anak anak mungkin,0.0013667272727272727,-0.0013667272727272727
Neutral,wireless charging 50w,0.001398090909090909,-0.001398090909090909
Neutral,i love you,0.0014094545454545456,-0.0014094545454545456
Neutral,jakarta x beauty,0.0014265454545454546,-0.0014265454545454546
Neutral,plug in hybrid,0.0014265454545454546,-0.0014265454545454546
Neutral,terima kasih pak,0.0014558181818181818,-0.0014558181818181818
Neutral,langsung coba langsung,0.0014609999999999998,-0.0014609999999999998
Neutral,teman teman baru,0.0014609999999999998,-0.0014609999999999998
Neutral,one of my,0.0014609999999999998,-0.0014609999999999998
Neutral,g3 plus mobil,0.0014609999999999998,-0.0014609999999999998
Neutral,mulai 299 juta,0.0014609999999999998,-0.0014609999999999998
Neutral,perjalanan jauh menggunakan,0.0014609999999999998,-0.0014609999999999998
Neutral,bener bener bikin,0.0014946363636363638,-0.0014946363636363638
Neutral,set set set,0.0014946363636363638,-0.0014946363636363638
Neutral,tau salah satu,0.0015515454545454545,-0.0015515454545454545
Neutral,jakarta menang sukses,0.001583818181818182,-0.001583818181818182
Neutral,menang sukses jakarta,0.001583818181818182,-0.001583818181818182
Neutral,salah satu faktor,0.001585090909090909,-0.001585090909090909
Neutral,tekanan darah tinggi,0.001585090909090909,-0.001585090909090909
Neutral,let s go,0.0016104545454545456,-0.0016104545454545456
Neutral,sebagai salah satu,0.001660818181818182,-0.001660818181818182
Neutral,coba komen bawah,0.0016672727272727275,-0.0016672727272727275
Neutral,revaluasi mindset rasa,0.0016765454545454546,-0.0016765454545454546
Neutral,rasa membantu revaluasi,0.0016765454545454546,-0.0016765454545454546
Neutral,rasa berbagi jika,0.0016765454545454546,-0.0016765454545454546
Neutral,waktu menyerahkan adalah,0.0016765454545454546,-0.0016765454545454546
Neutral,test drive mobil,0.0020660909090909093,-0.0020660909090909093
Neutral,jangan sampai kelewatan,0.0020660909090909093,-0.0020660909090909093
Neutral,depan salah satu,0.0020660909090909093,-0.0020660909090909093
Neutral,misalnya water misalnya,0.002180090909090909,-0.002180090909090909
Neutral,something calm down,0.002180090909090909,-0.002180090909090909
Neutral,speed 1 2,0.002183818181818182,-0.002183818181818182
Neutral,terima kasih kerana,0.002195181818181818,-0.002195181818181818
Neutral,kasih kerana menonton,0.002195181818181818,-0.002195181818181818
Neutral,jakarta datang jakarta,0.0022383636363636364,-0.0022383636363636364
Neutral,sedikit tips kalian,0.0022416363636363636,-0.0022416363636363636
Neutral,segi harga punya,0.002295818181818182,-0.002295818181818182
Neutral,harganya murah meriah,0.002295818181818182,-0.002295818181818182
Neutral,sukses jakarta indonesia,0.0023467272727272725,-0.0023467272727272725
Neutral,terlalu lebar gini,0.0023487272727272727,-0.0023487272727272727
Neutral,membawa nama baik,0.002388090909090909,-0.002388090909090909
Neutral,gini gini gini,0.0024546363636363637,-0.0024546363636363637
Neutral,datang jakarta menang,0.0024734545454545456,-0.0024734545454545456
Neutral,3 2 1,0.0026146363636363637,-0.0026146363636363637
Neutral,eyeshadow blush on,0.0026574545454545457,-0.0026574545454545457
Neutral,menghasilkan atlet atlet,0.002664909090909091,-0.002664909090909091
Neutral,2025 terima kasih,0.002885090909090909,-0.002885090909090909
Neutral,oke terima kasih,0.0028913636363636364,-0.0028913636363636364
Neutral,kasih lihat kalian,0.0029665454545454548,-0.0029665454545454548
Neutral,1 2 3,0.003034818181818182,-0.003034818181818182
Neutral,melihat teman teman,0.003165,-0.003165
Neutral,kaya kaya kaya,0.003171727272727273,-0.003171727272727273
Neutral,sampai berapa kali,0.003246727272727273,-0.003246727272727273
Neutral,semua masyarakat indonesia,0.003246727272727273,-0.003246727272727273
Neutral,latihan beban menjadi,0.003246727272727273,-0.003246727272727273
Neutral,memang luar biasa,0.003246727272727273,-0.003246727272727273
Neutral,gini kira kira,0.0032803636363636364,-0.0032803636363636364
Neutral,inspeksi menyeluruh plus,0.0032803636363636364,-0.0032803636363636364
Neutral,panggil timur inspeksi,0.0032803636363636364,-0.0032803636363636364
Neutral,sebelah sini lihat,0.0034265454545454547,-0.0034265454545454547
Neutral,tanda tanda penuaan,0.0034265454545454547,-0.0034265454545454547
Neutral,that s it,0.0038362727272727272,-0.0038362727272727272
Neutral,hai guys kali,0.004017636363636363,-0.004017636363636363
Neutral,setelah cek ternyata,0.004017636363636363,-0.004017636363636363
Neutral,kena serangan jantung,0.0041428181818181815,-0.0041428181818181815
Neutral,share kolom komentar,0.004285454545454545,-0.004285454545454545
Neutral,pagi sore hari,0.004285454545454545,-0.004285454545454545
Neutral,salah satu sisi,0.004285454545454545,-0.004285454545454545
Neutral,satu sisi tubuh,0.004285454545454545,-0.004285454545454545
Neutral,skin barrier rusak,0.004360181818181818,-0.004360181818181818
Neutral,nah menurut kalian,0.0053128181818181824,-0.0053128181818181824
Neutral,sel kulit mati,0.006060636363636364,-0.006060636363636364
Neutral,jalan jalan gias,0.006060636363636364,-0.006060636363636364
Neutral,masalah hari masalah,0.006493545454545455,-0.006493545454545455
Neutral,salah satu paling,0.006917727272727273,-0.006917727272727273
Neutral,oh my god,0.008306272727272728,-0.008306272727272728
Neutral,malam hari cari,0.009307363636363636,-0.009307363636363636
Neutral,sekolah les bermain,0.011363636363636362,-0.011363636363636362
Neutral,saham naik turun,0.01212118181818182,-0.01212118181818182
Neutral,john glory glory,0.09090909090909091,-0.09090909090909091
Neutral,selama 3 tahun,0.12553236363636364,-0.12553236363636364
Neutral,circle to search,0.13152745454545453,-0.13152745454545453
Proud,wireless charging 50w,0.0,0.015379
Proud,move your hustle,0.0,0.014289
Proud,beberapa minggu lalu,0.0,0.014049
Proud,sampai jam 6,0.0,0.013542
Proud,pertama kali nyobain,0.0,0.011925
Proud,oh my god,0.006636272727272728,0.011733727272727274
Proud,badan masa otot,0.0,0.011572
Proud,meraih medali emas,0.0,0.011293
Proud,jalan jalan jalan,0.0,0.010929
Proud,skin prep kalian,0.0,0.009367
Proud,biar bulu mata,0.0,0.009286
Proud,bulu mata lentik,0.0,0.009286
Proud,bahu bagian belakang,0.0,0.009151
Proud,menjaga skin barrier,0.0,0.009009
Proud,benar benar suka,0.0,0.009009
Proud,atlet atlet terbaik,0.0,0.009009
Proud,jangan lupa follow,0.0,0.009009
Proud,32gb storage 1tb,0.0,0.009009
Proud,android 15 fitur,0.0,0.009009
Proud,worth it kalian,0.0,0.009009
Proud,mobil kilometer rendah,0.0,0.009009
Proud,menang semua senang,0.0,0.009009
Proud,temen temen lihat,0.0,0.009009
Proud,punya 2 warna,0.0,0.009009
Proud,mengatasi masalah jerawat,0.0,0.009009
Proud,pola hidup sehat,0.0,0.009009
Proud,sukses jakarta indonesia,0.0014367272727272727,0.008573272727272728
Proud,2025 terima kasih,0.0020660909090909093,0.00694290909090909
Proud,salah satu paling,0.006098727272727273,0.0029102727272727266
Proud,punya bekas jerawat,0.0005095454545454545,-0.0005095454545454545
Proud,harga 3 jutaan,0.0005153636363636364,-0.0005153636363636364
Proud,salah satunya adalah,0.0005215454545454545,-0.0005215454545454545
Proud,buang air besar,0.0005601818181818182,-0.0005601818181818182
Proud,carbon fiber carbon,0.0005601818181818182,-0.0005601818181818182
Proud,s go langsung,0.0005665454545454546,-0.0005665454545454546
Proud,8gb storage 256gb,0.0005695454545454545,-0.0005695454545454545
Proud,suv leather frame,0.0005755454545454546,-0.0005755454545454546
Proud,sub indo by,0.0005779090909090908,-0.0005779090909090908
Proud,indo by broth3rmax,0.0005779090909090908,-0.0005779090909090908
Proud,nah kira kira,0.0005805454545454546,-0.0005805454545454546
Proud,adaptive cruise control,0.0005954545454545455,-0.0005954545454545455
Proud,bulu mata bawahnya,0.0005966363636363636,-0.0005966363636363636
Proud,oh om om,0.0006061818181818182,-0.0006061818181818182
Proud,paling tipis dunia,0.0006061818181818182,-0.0006061818181818182
Proud,1500 cc turbo,0.0006165454545454546,-0.0006165454545454546
Proud,adalah salah satu,0.0006967272727272728,-0.0006967272727272728
Proud,banyak sekolah sekolah,0.0007101818181818182,-0.0007101818181818182
Proud,nah makanya biar,0.0007101818181818182,-0.0007101818181818182
Proud,i don t,0.000726,-0.000726
Proud,adalah mindset apabila,0.0007522727272727272,-0.0007522727272727272
Proud,adalah membuat waktu,0.0007522727272727272,-0.0007522727272727272
Proud,benar kejutan kejutan,0.0007522727272727272,-0.0007522727272727272
Proud,benar teruskan dr,0.0007522727272727272,-0.0007522727272727272
Proud,android auto apple,0.000756909090909091,-0.000756909090909091
Proud,auto apple carplay,0.000756909090909091,-0.000756909090909091
Proud,mantap terima kasih,0.0007631818181818181,-0.0007631818181818181
Proud,selama 3 hari,0.0007724545454545454,-0.0007724545454545454
Proud,satu per satu,0.0007872727272727272,-0.0007872727272727272
Proud,km per liter,0.000802090909090909,-0.000802090909090909
Proud,share satu studi,0.0008140909090909091,-0.0008140909090909091
Proud,8 12 kali,0.0008142727272727273,-0.0008142727272727273
Proud,tiang pull up,0.0008739999999999999,-0.0008739999999999999
Proud,bikin kulit kering,0.000918,-0.000918
Proud,menurunkan berat badan,0.0009232727272727273,-0.0009232727272727273
Proud,kejutan kejutan kejutan,0.0009242727272727274,-0.0009242727272727274
Proud,sejati aktivitas besar,0.0009242727272727274,-0.0009242727272727274
Proud,kejutan kejutan aktivitas,0.0009242727272727274,-0.0009242727272727274
Proud,lakukan adalah membuat,0.0009242727272727274,-0.0009242727272727274
Proud,mindset rasa berbagi,0.0009242727272727274,-0.0009242727272727274
Proud,rasa lakukan adalah,0.0009242727272727274,-0.0009242727272727274
Proud,nia bilang sejati,0.0009242727272727274,-0.0009242727272727274
Proud,menyerahkan adalah mindset,0.0009242727272727274,-0.0009242727272727274
Proud,mengawasi allah terima,0.0009242727272727274,-0.0009242727272727274
Proud,sebenarnya barokah aktivitas,0.0009242727272727274,-0.0009242727272727274
Proud,faat stay hard,0.0009455454545454546,-0.0009455454545454546
Proud,jakarta tahun 2025,0.0009813636363636363,-0.0009813636363636363
Proud,provinsi kaya jakarta,0.0009927272727272727,-0.0009927272727272727
Proud,tahan 2 3,0.0009952727272727272,-0.0009952727272727272
Proud,by the way,0.0010812727272727274,-0.0010812727272727274
Proud,gini 8 12,0.0011408181818181819,-0.0011408181818181819
Proud,paling penting adalah,0.0011732727272727274,-0.0011732727272727274
Proud,semangat stay hard,0.0011884545454545455,-0.0011884545454545455
Proud,s go pertama,0.0011884545454545455,-0.0011884545454545455
Proud,sampai kira kira,0.0011884545454545455,-0.0011884545454545455
Proud,nama baik jakarta,0.0011951818181818183,-0.0011951818181818183
Proud,mother of pearl,0.0012,-0.0012
Proud,ikan koi ikan,0.001203,-0.001203
Proud,kehidupan sehari hari,0.001203,-0.001203
